Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
High-Performance Computing for Earth System Modeling,High Performance Computing for Geospatial Applications,,,,10.1007/978-3-030-47998-5_10,Dali WangFengming Yuan,2020,https://link.springer.com/chapter/10.1007/978-3-030-47998-5_10,Chapter
"Development of a multi-technology, template-based quantum circuits compilation toolchain",Quantum Information Processing,,,,10.1007/s11128-022-03649-9,Manfredi AvitabileGiovanni Amedeo CirilloMario SimoniGiovanna TurvaniMariagrazia Graziano,2022,https://link.springer.com/article/10.1007/s11128-022-03649-9,Article
Collider events on a quantum computer,Journal of High Energy Physics,,,,10.1007/JHEP11(2022)035,Gösta GustafsonStefan PrestelMichael SpannowskySimon Williams,2022,https://link.springer.com/article/10.1007/JHEP11(2022)035,Article
Agile model-driven re-engineering,Innovations in Systems and Software Engineering,,,,10.1007/s11334-024-00568-z,Kevin LanoHoward HaughtonZiwen YuanHessa Alfraihi,2024,https://link.springer.com/article/10.1007/s11334-024-00568-z,Article
A recurrent network model of planning explains hippocampal replay and human behavior,Nature Neuroscience,,,,10.1038/s41593-024-01675-7,Kristopher T. JensenGuillaume HennequinMarcelo G. Mattar,2024,https://link.springer.com/article/10.1038/s41593-024-01675-7,Article
Seed Biology and Seed Orchard Dynamics in Teak,The Teak Genome,,,,10.1007/978-3-030-79311-1_9,Anadalakshmi RavichandRajesh P. Gunaga,2021,https://link.springer.com/chapter/10.1007/978-3-030-79311-1_9,Chapter
Many-Particle Interference Hierarchy of&#xa0;Mutually Incoherent Sources,Testing Quantum Theory with Higher-Order Interference in Many-Particle Correlations,,,,10.1007/978-3-031-04454-0_7,Marc-Oliver Pleinert,2022,https://link.springer.com/chapter/10.1007/978-3-031-04454-0_7,Chapter
Quantum computation of frequency-domain molecular response properties using a three-qubit iToffoli gate,npj Quantum Information,,,,10.1038/s41534-024-00850-9,Shi-Ning SunBrian MarinelliJin Ming KohYosep KimLong B. NguyenLarry ChenJohn Mark KreikebaumDavid I. SantiagoIrfan SiddiqiAustin J. Minnich,2024,https://link.springer.com/article/10.1038/s41534-024-00850-9,Article
A Tour of .NET 6,Introducing .NET 6,,,,10.1007/978-1-4842-7319-7_1,Nico Vermeir,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7319-7_1,Chapter
Role of Membranes in Wastewater Treatment,Water Pollution and Remediation: Photocatalysis,,,,10.1007/978-3-030-54723-3_8,Ashish KapoorSivasamy BalasubramanianEdward KavithaElangovan PoonguzhaliSivaraman Prabhakar,2021,https://link.springer.com/chapter/10.1007/978-3-030-54723-3_8,Chapter
Quantum circuit synthesis with diffusion models,Nature Machine Intelligence,,,,10.1038/s42256-024-00831-9,Florian FürrutterGorka Muñoz-GilHans J. Briegel,2024,https://link.springer.com/article/10.1038/s42256-024-00831-9,Article
Innovative Automation Algorithm in Micro-multinational Data-Entry Industry,Cyber Security and Computer Science,,,,10.1007/978-3-030-52856-0_54,Nuruzzaman FaruquiMohammad Abu YousufPartha ChakrabortyMd. Safaet Hossain,2020,https://link.springer.com/chapter/10.1007/978-3-030-52856-0_54,Conference paper
Deep quantum circuit simulations of low-energy nuclear states,The European Physical Journal A,,,,10.1140/epja/s10050-024-01286-7,Ang LiAlessandro BaroniIonel StetcuTravis S. Humble,2024,https://link.springer.com/article/10.1140/epja/s10050-024-01286-7,Article
Fabrication and Potential Applications of Nanoporous Membranes for Separation Processes,Environmental Nanotechnology Volume 5,,,,10.1007/978-3-030-73010-9_4,Oluranti AgboolaPatricia PopoolaRotimi SadikuSamuel Eshorame SanniDamilola Elizabeth BabatundeAyodeji AyoolaOlubunmi Grace Abatan,2021,https://link.springer.com/chapter/10.1007/978-3-030-73010-9_4,Chapter
On-premises superconducting quantum computer for education and research,EPJ Quantum Technology,,,,10.1140/epjqt/s40507-024-00243-z,Jami RönkköOlli AhonenVille BergholmAlessio CalzonaAttila GeresdiHermanni HeimonenJohannes HeinsooVladimir MilchakovStefan PogorzalekMatthew SarsbyMykhailo SavytskyiStefan SeegererFedor Šimkovic IVP. V. SriluckshmyPanu T. VesanenMikio Nakahara,2024,https://link.springer.com/article/10.1140/epjqt/s40507-024-00243-z,Article
Hunting for quantum-classical crossover in condensed matter problems,npj Quantum Information,,,,10.1038/s41534-024-00839-4,Nobuyuki YoshiokaTsuyoshi OkuboYasunari SuzukiYuki KoizumiWataru Mizukami,2024,https://link.springer.com/article/10.1038/s41534-024-00839-4,Article
Discourse synthesis: Textual transformations in writing from sources,Reading and Writing,,,,10.1007/s11145-021-10243-5,Nancy NelsonJames R. King,2022,https://link.springer.com/article/10.1007/s11145-021-10243-5,Article
Seasonal Transport Pathway and Sources of Carbonaceous Aerosols at an Urban Site of Eastern Himalaya,Aerosol Science and Engineering,,,,10.1007/s41810-021-00106-5,Akansha RaiSauryadeep MukherjeeNikki ChoudharyAbhinandan GhoshA. ChatterjeeT. K. MandalS. K. SharmaR. K. Kotnala,2021,https://link.springer.com/article/10.1007/s41810-021-00106-5,Article
Experimental study on the behavior of waste marble powder as partial replacement of sand in concrete,SN Applied Sciences,,,,10.1007/s42452-020-03349-y,Abdul GhaniZeeshan AliFasih Ahmed KhanSaid Rehan ShahSajjad Wali KhanMuhammad Rashid,2020,https://link.springer.com/article/10.1007/s42452-020-03349-y,Article
Lowering the cost of quantum comparator circuits,The Journal of Supercomputing,,,,10.1007/s11227-024-05959-4,Laura M. DonaireGloria OrtegaEster M. GarzónFrancisco Orts,2024,https://link.springer.com/article/10.1007/s11227-024-05959-4,Article
Quantum error mitigation via quantum-noise-effect circuit groups,Scientific Reports,,,,10.1038/s41598-024-52485-7,Yusuke HamaHirofumi Nishi,2024,https://link.springer.com/article/10.1038/s41598-024-52485-7,Article
Parallel hybrid quantum-classical machine learning for kernelized time-series classification,Quantum Machine Intelligence,,,,10.1007/s42484-024-00149-0,Jack S. BakerGilchan ParkKwangmin YuAra GhukasyanOktay GoktasSantosh Kumar Radha,2024,https://link.springer.com/article/10.1007/s42484-024-00149-0,Article
PCDR-DFF: multi-modal 3D object detection based on point cloud diversity representation and dual feature fusion,Neural Computing and Applications,,,,10.1007/s00521-024-09561-w,Chenxing XiaXubing LiXiuju GaoBin GeKuan-Ching LiXianjin FangYan ZhangKe Yang,2024,https://link.springer.com/article/10.1007/s00521-024-09561-w,Article
Better-than-classical Grover search via quantum error detection and suppression,npj Quantum Information,,,,10.1038/s41534-023-00794-6,Bibek PokharelDaniel A. Lidar,2024,https://link.springer.com/article/10.1038/s41534-023-00794-6,Article
Computing graph edit distance on quantum devices,Quantum Machine Intelligence,,,,10.1007/s42484-022-00077-x,Massimiliano IncudiniFabio TaroccoRiccardo MengoniAlessandra Di PierroAntonio Mandarino,2022,https://link.springer.com/article/10.1007/s42484-022-00077-x,Article
Chitosan-Based Nanostructured Materials in Edible Food Packaging,Nanotechnology in Edible Food Packaging,,,,10.1007/978-981-33-6169-0_4,Tabli GhoshKona MondalVimal Katiyar,2021,https://link.springer.com/chapter/10.1007/978-981-33-6169-0_4,Chapter
An efficient quantum algorithm for preparation of uniform quantum superposition states,Quantum Information Processing,,,,10.1007/s11128-024-04258-4,Alok ShuklaPrakash Vedula,2024,https://link.springer.com/article/10.1007/s11128-024-04258-4,Article
GPU simulations of spiking neural P systems on modern web browsers,Natural Computing,,,,10.1007/s11047-022-09914-1,Arian Allenson M. ValdezFilbert WeeAyla Nikki Lorreen OdascoMatthew Lemuel M. ReyFrancis George C. Cabarle,2022,https://link.springer.com/article/10.1007/s11047-022-09914-1,Article
Learning to Generate Novel Domains for Domain Generalization,Computer Vision – ECCV 2020,,,,10.1007/978-3-030-58517-4_33,Kaiyang ZhouYongxin YangTimothy HospedalesTao Xiang,2020,https://link.springer.com/chapter/10.1007/978-3-030-58517-4_33,Conference paper
Optimizing Memory Bandwidth Efficiency with User-Preferred Kernel Merge,Euro-Par 2019: Parallel Processing Workshops,,,,10.1007/978-3-030-48340-1_6,Nabeeh JumahJulian Kunkel,2020,https://link.springer.com/chapter/10.1007/978-3-030-48340-1_6,Conference paper
Entanglement-Based Computation,Architectures and Circuits for Distributed Quantum Computing,,,,10.1007/978-3-031-73808-1_3,Daniele Cuomo,2024,https://link.springer.com/chapter/10.1007/978-3-031-73808-1_3,Chapter
The Significance of&#xa0;the&#xa0;Quantum Volume for&#xa0;Other Algorithms: A Case Study for&#xa0;Quantum Amplitude Estimation,Computational Science – ICCS 2024,,,,10.1007/978-3-031-63778-0_16,Jins de JongCarmen R. Hoek,2024,https://link.springer.com/chapter/10.1007/978-3-031-63778-0_16,Conference paper
Multi-Programming Mechanism on Near-Term Quantum Computing,Quantum Computing,,,,10.1007/978-3-031-37966-6_2,Siyuan NiuAida Todri-Sanial,2024,https://link.springer.com/chapter/10.1007/978-3-031-37966-6_2,Chapter
NASA Nearest Earth Object Classification Using Quantum Machine Learning: A Survey,Innovations in Electrical and Electronic Engineering,,,,10.1007/978-981-99-8289-9_34,Aman Singh BhogalMausmi SinhaPratiksha Meshram,2024,https://link.springer.com/chapter/10.1007/978-981-99-8289-9_34,Conference paper
Towards Higher Abstraction Levels in&#xa0;Quantum Computing,Service-Oriented Computing – ICSOC 2023 Workshops,,,,10.1007/978-981-97-0989-2_13,Hermann FürntrattPaul SchnablFlorian KrebsRoland UnterbergerHerwig Zeiner,2024,https://link.springer.com/chapter/10.1007/978-981-97-0989-2_13,Conference paper
Teaching with&#xa0;Logika: Conceiving and&#xa0;Constructing Correct Software,Formal Methods Teaching,,,,10.1007/978-3-031-71379-8_7,Stefan HallerstedeJohn HatcliffRobby,2024,https://link.springer.com/chapter/10.1007/978-3-031-71379-8_7,Conference paper
A Parallel and Distributed Quantum SAT Solver Based on Entanglement and Teleportation,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-031-57249-4_18,Shang-Wei LinTzu-Fan WangYean-Ru ChenZhe HouDavid SanánYon Shin Teo,2024,https://link.springer.com/chapter/10.1007/978-3-031-57249-4_18,Conference paper
Programmable Data Pipelines,Snowflake Recipes,,,,10.1007/979-8-8688-0938-5_6,Dillon DaytonJohn Eipe,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0938-5_6,Chapter
Logika: The Sireum Verification Framework,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-031-68150-9_6,RobbyJohn HatcliffJason Belt,2024,https://link.springer.com/chapter/10.1007/978-3-031-68150-9_6,Conference paper
Scalable Quantum Approximate Optimiser for&#xa0;Pseudo-Boolean Multi-objective Optimisation,Parallel Problem Solving from Nature – PPSN XVIII,,,,10.1007/978-3-031-70085-9_17,Zakaria Abdelmoiz DahiFrancisco ChicanoGabriel LuqueBilel DerbelEnrique Alba,2024,https://link.springer.com/chapter/10.1007/978-3-031-70085-9_17,Conference paper
Rollick Games: A Formal Language Based Platform for Location-Based Pervasive Games,Smart Mobile Communication & Artificial Intelligence,,,,10.1007/978-3-031-56075-0_27,George AnestisNektarios GioldasisStefanos KarasavvidisTzanis PalioudakisNektarios MoumoutzisStavros Christodoulakis,2024,https://link.springer.com/chapter/10.1007/978-3-031-56075-0_27,Conference paper
Streaming IoT Data and&#xa0;the&#xa0;Quantum Edge: A Classic/Quantum Machine Learning Use Case,Euro-Par 2023: Parallel Processing Workshops,,,,10.1007/978-3-031-50684-0_14,Sabrina HerbstVincenzo De MaioIvona Brandic,2024,https://link.springer.com/chapter/10.1007/978-3-031-50684-0_14,Conference paper
Integrating GeoGebra with&#xa0;React and&#xa0;WebAssembly: A Web-Based Approach for&#xa0;Mathematical Software Development,Mathematical Software – ICMS 2024,,,,10.1007/978-3-031-64529-7_35,Mitsushi Fujimoto,2024,https://link.springer.com/chapter/10.1007/978-3-031-64529-7_35,Conference paper
Quantum Permutation Pad with Qiskit Runtime,Recent Advances in Communication Networks and Embedded Systems,,,,10.1007/978-3-031-59619-3_12,Alain Chancé,2024,https://link.springer.com/chapter/10.1007/978-3-031-59619-3_12,Conference paper
Efficient code development for improving execution performance in high-performance computing centers,The Journal of Supercomputing,,,,10.1007/s11227-020-03382-z,Javier Corral-GarcíaFelipe Lemus-PrietoMiguel-Ángel Pérez-Toledano,2020,https://link.springer.com/article/10.1007/s11227-020-03382-z,Article
A Method to Enhance the Security Capability of Python IDE,Future Data and Security Engineering,,,,10.1007/978-3-030-35653-8_27,Vinh PhamNamuk KimEunil SeoJun Suk HaTai-Myoung Chung,2019,https://link.springer.com/chapter/10.1007/978-3-030-35653-8_27,Conference paper
Pair programming with ChatGPT for sampling and estimation of copulas,Computational Statistics,,,,10.1007/s00180-023-01437-2,Jan Górecki,2023,https://link.springer.com/article/10.1007/s00180-023-01437-2,Article
Smart Energy Trend Observation,Advances in Sustainable Energy,,,,10.1007/978-3-030-74406-9_26,Ran WeiYong-jun GaoZhihua WuSai Raghuveer ChavaJingbo Louise LiuSajid Bashir,2021,https://link.springer.com/chapter/10.1007/978-3-030-74406-9_26,Chapter
GPU Support for Automatic Generation of Finite-Differences Stencil Kernels,High Performance Computing,,,,10.1007/978-3-030-41005-6_16,Vitor Hugo Mickus RodriguesLucas CavalcanteMaelso Bruno PereiraFabio LuporiniIstván RegulyGerard GormanSamuel Xavier de Souza,2020,https://link.springer.com/chapter/10.1007/978-3-030-41005-6_16,Conference paper
Dedicated hardware design for efficient quantum computations using classical logic gates,The Journal of Supercomputing,,,,10.1007/s11227-023-05687-1,Nadia NedjahSérgio RaposoLuiza de Macedo Mourelle,2023,https://link.springer.com/article/10.1007/s11227-023-05687-1,Article
AceMesh: a structured data driven programming language for high performance computing,CCF Transactions on High Performance Computing,,,,10.1007/s42514-020-00047-4,Li ChenShenglin TangYou FuXiran GaoJie GuoShangzhi Jiang,2020,https://link.springer.com/article/10.1007/s42514-020-00047-4,Article
Quantum analysis of squiggle data,BioData Mining,,,,10.1186/s13040-023-00343-z,Naya NagyMatthew Stuart-EdwardsMarius NagyLiam MitchellAthanasios Zovoilis,2023,https://link.springer.com/article/10.1186/s13040-023-00343-z,Article
Using OpenMP to Detect and Speculate Dynamic DOALL Loops,OpenMP: Portable Multi-Level Parallelism on Modern Systems,,,,10.1007/978-3-030-58144-2_15,Bruno Chinelato HonorioJoão P. L. de CarvalhoMunir SkafGuido Araujo,2020,https://link.springer.com/chapter/10.1007/978-3-030-58144-2_15,Conference paper
Pattern-Aware Staging for Hybrid Memory Systems,High Performance Computing,,,,10.1007/978-3-030-50743-5_24,Eishi ArimaMartin Schulz,2020,https://link.springer.com/chapter/10.1007/978-3-030-50743-5_24,Conference paper
"Short-term exposure to air pollution and occurrence of emergency stroke in Chongqing, China",International Archives of Occupational and Environmental Health,,,,10.1007/s00420-020-01557-y,Caizhi TangYu ChenQiaoling SongJianfei MaYing ZhouLiang GongXingshu ChenJifu QuYongjun Luo,2020,https://link.springer.com/article/10.1007/s00420-020-01557-y,Article
Pectin,"Food biopolymers: Structural, functional and nutraceutical properties",,,,10.1007/978-3-030-27061-2_6,Nairah NoorAsima ShahAsir GaniAdil GaniFaiza JhanZanoor ul AshrafBilal Ahmad AshwarTariq Ahmad Ganaie,2021,https://link.springer.com/chapter/10.1007/978-3-030-27061-2_6,Chapter
FlexSched: Efficient scheduling techniques for concurrent kernel execution on GPUs,The Journal of Supercomputing,,,,10.1007/s11227-021-03819-z,Bernabé López-AlbeldaFrancisco M. CastroJosé M. González-LinaresNicolás Guil,2021,https://link.springer.com/article/10.1007/s11227-021-03819-z,Article
Implementation of quantum compression on IBM quantum computers,Scientific Reports,,,,10.1038/s41598-022-09881-8,Matej PivoluskaMartin Plesch,2022,https://link.springer.com/article/10.1038/s41598-022-09881-8,Article
"Assessment of the Quality of Drinking Water Sources and Human Health in a Rural Area of Solan, North India",MAPAN,,,,10.1007/s12647-019-00354-4,N. SinghM. Sharma,2019,https://link.springer.com/article/10.1007/s12647-019-00354-4,Article
"Metagenomic applications in microbial diversity, bioremediation, pollution monitoring, enzyme and drug discovery. A review",Environmental Chemistry Letters,,,,10.1007/s10311-020-01010-z,Saptashwa DattaK. Narayanan RajnishMelvin S. SamuelArivalagan PugazlendhiEthiraj Selvarajan,2020,https://link.springer.com/article/10.1007/s10311-020-01010-z,Article
Quantum state transfer: interplay between gate and readout errors,Quantum Information Processing,,,,10.1007/s11128-023-04030-0,Bharat ThotakuraTzu-Chieh Wei,2023,https://link.springer.com/article/10.1007/s11128-023-04030-0,Article
An SQL query generator for cross-domain human language based questions based on NLP model,Multimedia Tools and Applications,,,,10.1007/s11042-023-15731-0,B. Balaji NaikT. Jaya Venkata Rama ReddyK. Rohith Venkata karthikPratyay Kuila,2023,https://link.springer.com/article/10.1007/s11042-023-15731-0,Article
Near term algorithms for linear systems of equations,Quantum Information Processing,,,,10.1007/s11128-023-04020-2,Aidan Pellow-JarmanIlya SinayskiyAnban PillayFrancesco Petruccione,2023,https://link.springer.com/article/10.1007/s11128-023-04020-2,Article
29th Annual Computational Neuroscience Meeting: CNS*2020,BMC Neuroscience,,,,10.1186/s12868-020-00593-1,,2020,https://link.springer.com/article/10.1186/s12868-020-00593-1,Article
Measurement-induced entanglement phase transition on a superconducting quantum processor with mid-circuit readout,Nature Physics,,,,10.1038/s41567-023-02076-6,Jin Ming KohShi-Ning SunMario MottaAustin J. Minnich,2023,https://link.springer.com/article/10.1038/s41567-023-02076-6,Article
Faster sorting algorithms discovered using deep reinforcement learning,Nature,,,,10.1038/s41586-023-06004-9,Daniel J. MankowitzAndrea MichiAnton ZhernovMarco GelmiMarco SelviCosmin PaduraruEdouard LeurentShariq IqbalJean-Baptiste LespiauAlex AhernThomas KöppeKevin MillikinStephen GaffneySophie ElsterJackson BroshearChris GambleKieran MilanRobert TungMinjae HwangTaylan CemgilMohammadamin BarekatainYujia LiAmol MandhaneThomas HubertJulian SchrittwieserDemis HassabisPushmeet KohliMartin RiedmillerOriol VinyalsDavid Silver,2023,https://link.springer.com/article/10.1038/s41586-023-06004-9,Article
Parallel Stream Processing with MPI for Video Analytics and Data Visualization,High Performance Computing Systems,,,,10.1007/978-3-030-41050-6_7,Adriano VogelCassiano RistaGabriel JustoEndrius EwaldDalvan GrieblerGabriele MencagliLuiz Gustavo Fernandes,2020,https://link.springer.com/chapter/10.1007/978-3-030-41050-6_7,Conference paper
Global Population Growth and Industrial Impact on the Environment,Cleaner Production,,,,10.1007/978-3-030-23165-1_3,Francisco José Gomes da SilvaRonny Miguel Gouveia,2020,https://link.springer.com/chapter/10.1007/978-3-030-23165-1_3,Chapter
Business process modeling language selection for research modelers,Software and Systems Modeling,,,,10.1007/s10270-023-01110-8,Siamak FarshidiIzaak Beer KwantesSlinger Jansen,2023,https://link.springer.com/article/10.1007/s10270-023-01110-8,Article
An authoring tool for democratizing the creation of high-quality VR experiences,Virtual Reality,,,,10.1007/s10055-021-00541-2,Dimitrios VerveridisPanagiotis MigkotzidisEfstathios NikolaidisEleftherios AnastasovitisAnastasios Papazoglou ChalikiasSpiros NikolopoulosIoannis Kompatsiaris,2021,https://link.springer.com/article/10.1007/s10055-021-00541-2,Article
Demonstrating multi-round subsystem quantum error correction using matching and maximum likelihood decoders,Nature Communications,,,,10.1038/s41467-023-38247-5,Neereja SundaresanTheodore J. YoderYoungseok KimMuyuan LiEdward H. ChenGrace HarperTed ThorbeckAndrew W. CrossAntonio D. CórcolesMaika Takita,2023,https://link.springer.com/article/10.1038/s41467-023-38247-5,Article
REFINITY to Model and Prove Program Transformation Rules,Programming Languages and Systems,,,,10.1007/978-3-030-64437-6_16,Dominic Steinhöfel,2020,https://link.springer.com/chapter/10.1007/978-3-030-64437-6_16,Conference paper
HPC-Smart Infrastructures: A Review and Outlook on Performance Analysis Methods and Tools,Smart Infrastructure and Applications,,,,10.1007/978-3-030-13705-2_18,Thaha MuhammedRashid MehmoodAiiad AlbeshriFawaz Alsolami,2020,https://link.springer.com/chapter/10.1007/978-3-030-13705-2_18,Chapter
Refactoring GrPPI: Generic Refactoring for Generic Parallelism in C++,International Journal of Parallel Programming,,,,10.1007/s10766-020-00667-x,Christopher BrownVladimir JanjicAdam D. BarwellJ. Daniel GarciaKenneth MacKenzie,2020,https://link.springer.com/article/10.1007/s10766-020-00667-x,Article
The 2020 Expert Survey on Formal Methods,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-030-58298-2_1,Hubert GaravelMaurice H. ter BeekJaco van de Pol,2020,https://link.springer.com/chapter/10.1007/978-3-030-58298-2_1,Conference paper
Optimizing non-coalesced memory access for irregular applications with GPU computing,Frontiers of Information Technology & Electronic Engineering,,,,10.1631/FITEE.1900262,Ran ZhengYuan-dong LiuHai Jin,2020,https://link.springer.com/article/10.1631/FITEE.1900262,Article
Natural quantum reservoir computing for temporal information processing,Scientific Reports,,,,10.1038/s41598-022-05061-w,Yudai SuzukiQi GaoKen C. PradelKenji YasuokaNaoki Yamamoto,2022,https://link.springer.com/article/10.1038/s41598-022-05061-w,Article
Quantum pattern recognition on real quantum processing units,Quantum Machine Intelligence,,,,10.1007/s42484-022-00093-x,Sreetama DasJingfu ZhangStefano MartinaDieter SuterFilippo Caruso,2023,https://link.springer.com/article/10.1007/s42484-022-00093-x,Article
Trolling Trump,Sustainable Digital Communities,,,,10.1007/978-3-030-43687-2_10,Pnina Fichman,2020,https://link.springer.com/chapter/10.1007/978-3-030-43687-2_10,Conference paper
Extremophilic Amylases: Microbial Production and Applications,Microbial Enzymes: Roles and Applications in Industries,,,,10.1007/978-981-15-1710-5_7,Bhumi M. BhattUjjval B. TrivediKamlesh C. Patel,2020,https://link.springer.com/chapter/10.1007/978-981-15-1710-5_7,Chapter
ZKAttest: Ring and&#xa0;Group Signatures for&#xa0;Existing ECDSA Keys,Selected Areas in Cryptography,,,,10.1007/978-3-030-99277-4_4,Armando Faz-HernándezWatson LaddDeepak Maram,2022,https://link.springer.com/chapter/10.1007/978-3-030-99277-4_4,Conference paper
Quantum Compiling,Quantum Computing Environments,,,,10.1007/978-3-030-89746-8_2,Marco MaroneseLorenzo MoroLorenzo RocuttoEnrico Prati,2022,https://link.springer.com/chapter/10.1007/978-3-030-89746-8_2,Chapter
Verification of Quantum Circuits,Handbook of Computer Architecture,,,,10.1007/978-981-15-6401-7_43-1,Robert WilleLukas Burgholzer,2022,https://link.springer.com/rwe/10.1007/978-981-15-6401-7_43-1,Living reference work entry
SchemaDB: A Dataset for&#xa0;Structures in&#xa0;Relational Data,Data Mining,,,,10.1007/978-981-19-8746-5_17,Cody ChristopherKristen MooreDavid Liebowitz,2022,https://link.springer.com/chapter/10.1007/978-981-19-8746-5_17,Conference paper
"GOPHER, an HPC Framework for Large Scale Graph Exploration and Inference",High Performance Computing,,,,10.1007/978-3-030-59851-8_13,Marc Josep-FabregóXavier TeruelVictor Gimenez-AbalosDavide CirilloDario Garcia-GasullaSergio Alvarez-NapagaoMarta García-GasullaEduard AyguadéAlfonso Valencia,2020,https://link.springer.com/chapter/10.1007/978-3-030-59851-8_13,Conference paper
A direct error correction method for quantum machine learning,Quantum Information Processing,,,,10.1007/s11128-023-03863-z,Hiroshi Ohno,2023,https://link.springer.com/article/10.1007/s11128-023-03863-z,Article
A Rubric-Driven Evaluation of Open Data Portals and Their Data in Transportation,Journal of Big Data Analytics in Transportation,,,,10.1007/s42421-020-00023-y,Archana VenkatachalapathyAnuj SharmaSkylar KnickerbockerNeal Hawkins,2020,https://link.springer.com/article/10.1007/s42421-020-00023-y,Article
Evaluation of cement treated reclaimed asphalt pavement and recycled concrete pavement bases,International Journal of Pavement Research and Technology,,,,10.1007/s42947-019-0069-1,S. ChakravarthiAnusha BoyinaArun Kumar SinghS. Shankar,2019,https://link.springer.com/article/10.1007/s42947-019-0069-1,Article
Data Treatment,Introduction to Environmental Data Analysis and Modeling,,,,10.1007/978-3-030-36207-2_5,Moses Eterigho EmetereEsther Titilayo Akinlabi,2020,https://link.springer.com/chapter/10.1007/978-3-030-36207-2_5,Chapter
Evaluation of two satellite-based products against ground-based observation for drought analysis in the southern part of Iran,Natural Hazards,,,,10.1007/s11069-020-03965-2,Seyedeh Mahboobeh JafariMohammad Reza NikooMaryam DehghaniMohammadali Alijanian,2020,https://link.springer.com/article/10.1007/s11069-020-03965-2,Article
Introduction to Solid Waste Management,Solid Waste Engineering and Management,,,,10.1007/978-3-030-84180-5_1,Hamidi Abdul AzizSalem S. Abu AmrP. Aarne VesilindLawrence K. WangYung-Tse Hung,2021,https://link.springer.com/chapter/10.1007/978-3-030-84180-5_1,Chapter
A global dataset and model of earthquake-induced landslide fatalities,Landslides,,,,10.1007/s10346-020-01356-z,M. Anna Nowicki JesseeM. W. HamburgerM. R. FerraraA. McLeanC. FitzGerald,2020,https://link.springer.com/article/10.1007/s10346-020-01356-z,Article
Minimizing Self-adaptation Overhead in Parallel Stream Processing for Multi-cores,Euro-Par 2019: Parallel Processing Workshops,,,,10.1007/978-3-030-48340-1_3,Adriano VogelDalvan GrieblerMarco DaneluttoLuiz Gustavo Fernandes,2020,https://link.springer.com/chapter/10.1007/978-3-030-48340-1_3,Conference paper
Go2Pins: a framework for the LTL verification of Go programs (extended version),International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00692-w,Alexandre KirszenbergAntoine MartinHugo MoreauEtienne Renault,2023,https://link.springer.com/article/10.1007/s10009-022-00692-w,Article
A Survey on Performance Optimization of High-Level Synthesis Tools,Journal of Computer Science and Technology,,,,10.1007/s11390-020-9414-8,Lan HuangDa-Lin LiKang-Ping WangTeng GaoAdriano Tavares,2020,https://link.springer.com/article/10.1007/s11390-020-9414-8,Article
Comparative study of adaptive variational quantum eigensolvers for multi-orbital impurity models,Communications Physics,,,,10.1038/s42005-022-01089-6,Anirban MukherjeeNoah F. BerthusenJoão C. GetelinaPeter P. OrthYong-Xin Yao,2023,https://link.springer.com/article/10.1038/s42005-022-01089-6,Article
Contracts,Building With Ethereum,,,,10.1007/978-1-4842-9045-3_4,Jamie Rumbelow,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9045-3_4,Chapter
Implementing the&#xa0; $$\lambda _{GT}$$ Language: A Functional Language with&#xa0;Graphs as&#xa0;First-Class Data,Graph Transformation,,,,10.1007/978-3-031-36709-0_14,Jin SanoKazunori Ueda,2023,https://link.springer.com/chapter/10.1007/978-3-031-36709-0_14,Conference paper
A Polynomial Size Model with&#xa0;Implicit SWAP Gate Counting for&#xa0;Exact Qubit Reordering,Computational Science – ICCS 2023,,,,10.1007/978-3-031-36030-5_7,J. MulderijK.I. AardalI. ChiscopF. Phillipson,2023,https://link.springer.com/chapter/10.1007/978-3-031-36030-5_7,Conference paper
Benchmarking Geospatial Question Answering Engines Using the&#xa0;Dataset GeoQuestions1089,The Semantic Web – ISWC 2023,,,,10.1007/978-3-031-47243-5_15,Sergios-Anestis KefalidisDharmen PunjaniEleni TsalapatiKonstantinos PlasMariangela PollaliMichail MitsiosMyrto TsokanaridouManolis KoubarakisPierre Maret,2023,https://link.springer.com/chapter/10.1007/978-3-031-47243-5_15,Conference paper
City Scale Seismic-Damage Prediction of Buildings Using Quantum Neural Network,Experimental Vibration Analysis for Civil Engineering Structures,,,,10.1007/978-3-031-39117-0_46,Sanjeev BhattaJi Dang,2023,https://link.springer.com/chapter/10.1007/978-3-031-39117-0_46,Conference paper
Endoscopic Bariatric Therapies,Pocket Guide to Advanced Endoscopy in Gastroenterology,,,,10.1007/978-3-031-42076-4_19,Alina ConstantinCătălin Copăescu,2023,https://link.springer.com/chapter/10.1007/978-3-031-42076-4_19,Chapter
