Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Optimizing non-coalesced memory access for irregular applications with GPU computing,Frontiers of Information Technology & Electronic Engineering,,,,10.1631/FITEE.1900262,Ran ZhengYuan-dong LiuHai Jin,2020,https://link.springer.com/article/10.1631/FITEE.1900262,Article
The 2020 Expert Survey on Formal Methods,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-030-58298-2_1,Hubert GaravelMaurice H. ter BeekJaco van de Pol,2020,https://link.springer.com/chapter/10.1007/978-3-030-58298-2_1,Conference paper
Trolling Trump,Sustainable Digital Communities,,,,10.1007/978-3-030-43687-2_10,Pnina Fichman,2020,https://link.springer.com/chapter/10.1007/978-3-030-43687-2_10,Conference paper
Extremophilic Amylases: Microbial Production and Applications,Microbial Enzymes: Roles and Applications in Industries,,,,10.1007/978-981-15-1710-5_7,Bhumi M. BhattUjjval B. TrivediKamlesh C. Patel,2020,https://link.springer.com/chapter/10.1007/978-981-15-1710-5_7,Chapter
"GOPHER, an HPC Framework for Large Scale Graph Exploration and Inference",High Performance Computing,,,,10.1007/978-3-030-59851-8_13,Marc Josep-FabregóXavier TeruelVictor Gimenez-AbalosDavide CirilloDario Garcia-GasullaSergio Alvarez-NapagaoMarta García-GasullaEduard AyguadéAlfonso Valencia,2020,https://link.springer.com/chapter/10.1007/978-3-030-59851-8_13,Conference paper
A Rubric-Driven Evaluation of Open Data Portals and Their Data in Transportation,Journal of Big Data Analytics in Transportation,,,,10.1007/s42421-020-00023-y,Archana VenkatachalapathyAnuj SharmaSkylar KnickerbockerNeal Hawkins,2020,https://link.springer.com/article/10.1007/s42421-020-00023-y,Article
Evaluation of cement treated reclaimed asphalt pavement and recycled concrete pavement bases,International Journal of Pavement Research and Technology,,,,10.1007/s42947-019-0069-1,S. ChakravarthiAnusha BoyinaArun Kumar SinghS. Shankar,2019,https://link.springer.com/article/10.1007/s42947-019-0069-1,Article
Data Treatment,Introduction to Environmental Data Analysis and Modeling,,,,10.1007/978-3-030-36207-2_5,Moses Eterigho EmetereEsther Titilayo Akinlabi,2020,https://link.springer.com/chapter/10.1007/978-3-030-36207-2_5,Chapter
Evaluation of two satellite-based products against ground-based observation for drought analysis in the southern part of Iran,Natural Hazards,,,,10.1007/s11069-020-03965-2,Seyedeh Mahboobeh JafariMohammad Reza NikooMaryam DehghaniMohammadali Alijanian,2020,https://link.springer.com/article/10.1007/s11069-020-03965-2,Article
Minimizing Self-adaptation Overhead in Parallel Stream Processing for Multi-cores,Euro-Par 2019: Parallel Processing Workshops,,,,10.1007/978-3-030-48340-1_3,Adriano VogelDalvan GrieblerMarco DaneluttoLuiz Gustavo Fernandes,2020,https://link.springer.com/chapter/10.1007/978-3-030-48340-1_3,Conference paper
A global dataset and model of earthquake-induced landslide fatalities,Landslides,,,,10.1007/s10346-020-01356-z,M. Anna Nowicki JesseeM. W. HamburgerM. R. FerraraA. McLeanC. FitzGerald,2020,https://link.springer.com/article/10.1007/s10346-020-01356-z,Article
A Survey on Performance Optimization of High-Level Synthesis Tools,Journal of Computer Science and Technology,,,,10.1007/s11390-020-9414-8,Lan HuangDa-Lin LiKang-Ping WangTeng GaoAdriano Tavares,2020,https://link.springer.com/article/10.1007/s11390-020-9414-8,Article
Zoonotic and vector-borne parasites and epilepsy in low-income and middle-income countries,Nature Reviews Neurology,,,,10.1038/s41582-020-0361-3,Gagandeep SinghSamuel A. AngwaforAlfred K. NjamnshiHenry FraimowJosemir W. Sander,2020,https://link.springer.com/article/10.1038/s41582-020-0361-3,Article
Midair: An Intermediate Representation for Multi-purpose Program Analysis,Computational Science and Its Applications – ICCSA 2020,,,,10.1007/978-3-030-58817-5_40,Maxim Menshikov,2020,https://link.springer.com/chapter/10.1007/978-3-030-58817-5_40,Conference paper
Constraint Programming for Dynamic Symbolic Execution of JavaScript,"Integration of Constraint Programming, Artificial Intelligence, and Operations Research",,,,10.1007/978-3-030-19212-9_1,Roberto AmadiniMak AndrlonGraeme GangePeter SchachteHarald  SøndergaardPeter J. Stuckey,2019,https://link.springer.com/chapter/10.1007/978-3-030-19212-9_1,Conference paper
MYX: Runtime Correctness Analysis for Multi-Level Parallel Programming Paradigms,Software for Exascale Computing - SPPEXA 2016-2019,,,,10.1007/978-3-030-47956-5_18,Joachim ProtzeMiwako TsujiChristian TerbovenThomas DufaudHitoshi MuraiSerge PetitonNahid EmadMatthias S. MüllerTaisuke Boku,2020,https://link.springer.com/chapter/10.1007/978-3-030-47956-5_18,Conference paper
A Formal Model for Checking Cryptographic API Usage in JavaScript,Computer Security – ESORICS 2019,,,,10.1007/978-3-030-29959-0_17,Duncan MitchellJohannes Kinder,2019,https://link.springer.com/chapter/10.1007/978-3-030-29959-0_17,Conference paper
Compile-Time Security Certification of Imperative Programming Languages,E-Business and Telecommunications,,,,10.1007/978-3-030-34866-3_8,Sandip GhosalR. K. ShyamasundarN. V. Narendra Kumar,2019,https://link.springer.com/chapter/10.1007/978-3-030-34866-3_8,Conference paper
The Evolution of Private Equity in India,Entrepreneurial Finance in Emerging Markets,,,,10.1007/978-3-030-46220-8_12,Troy D. SmithGaurav Dalmia,2020,https://link.springer.com/chapter/10.1007/978-3-030-46220-8_12,Chapter
AIMES: Advanced Computation and I/O Methods for Earth-System Simulations,Software for Exascale Computing - SPPEXA 2016-2019,,,,10.1007/978-3-030-47956-5_5,Julian KunkelNabeeh JumahAnastasiia NovikovaThomas LudwigHisashi YashiroNaoya MaruyamaMohamed WahibJohn Thuburn,2020,https://link.springer.com/chapter/10.1007/978-3-030-47956-5_5,Conference paper
"Climate finance and green growth: reconsidering climate-related institutions, investments, and priorities in Nepal",Environmental Sciences Europe,,,,10.1186/s12302-019-0222-0,Tek Jung MahatLuděk BláhaBatu UpretyMichal Bittner,2019,https://link.springer.com/article/10.1186/s12302-019-0222-0,Article
"Efficient Safety Enforcement for Maude Programs via Program Specialization in the <Emphasis FontCategory=""SansSerif"">ÁTAME</Emphasis> System",Mathematics in Computer Science,,,,10.1007/s11786-020-00455-3,M. AlpuenteD. BallisJ. Sapiña,2020,https://link.springer.com/article/10.1007/s11786-020-00455-3,Article
On the Versatility of Open Logical Relations,Programming Languages and Systems,,,,10.1007/978-3-030-44914-8_3,Gilles BartheRaphaëlle CrubilléUgo Dal LagoFrancesco Gavazzo,2020,https://link.springer.com/chapter/10.1007/978-3-030-44914-8_3,Conference paper
Mutation Operators for Large Scale Data Processing Programs in Spark,Advanced Information Systems Engineering,,,,10.1007/978-3-030-49435-3_30,João Batista de Souza NetoAnamaria Martins MoreiraGenoveva Vargas-SolarMartin Alejandro Musicante,2020,https://link.springer.com/chapter/10.1007/978-3-030-49435-3_30,Conference paper
Utilization of Linz–Donawitz slag from steel industry for waste minimization,Journal of Material Cycles and Waste Management,,,,10.1007/s10163-020-00981-z,S. K. SinghP. RekhaM. Surya,2020,https://link.springer.com/article/10.1007/s10163-020-00981-z,Article
"“Losers” “Acting Gay”: Internet Slang, Memes, and Affective Intensities",Mapping Digital Game Culture in China,,,,10.1007/978-3-030-36111-2_6,Marcella Szablewicz,2020,https://link.springer.com/chapter/10.1007/978-3-030-36111-2_6,Chapter
Achieving Safety Incrementally with Checked C,Principles of Security and Trust,,,,10.1007/978-3-030-17138-4_4,Andrew RuefLeonidas LampropoulosIan SweetDavid TarditiMichael Hicks,2019,https://link.springer.com/chapter/10.1007/978-3-030-17138-4_4,Conference paper
A performance- and energy-oriented extended tuning process for time-step-based scientific applications,The Journal of Supercomputing,,,,10.1007/s11227-020-03402-y,Natalia KalinnikRobert KieselThomas RauberMarcel RichterGudula Rünger,2020,https://link.springer.com/article/10.1007/s11227-020-03402-y,Article
A Toolchain to Verify the Parallelization of OmpSs-2 Applications,Euro-Par 2020: Parallel Processing,,,,10.1007/978-3-030-57675-2_2,Simone EconomoSara RoyuelaEduard AyguadéVicenç Beltran,2020,https://link.springer.com/chapter/10.1007/978-3-030-57675-2_2,Conference paper
"<span class=""mathjax-tex"">\(\hbox {CTL}^{\star }\)</span> family-based model checking using variability abstractions and modal transition systems",International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-019-00528-0,Aleksandar S. Dimovski,2019,https://link.springer.com/article/10.1007/s10009-019-00528-0,Article
Transpiling Programming Computable Functions to Answer Set Programs,Functional and Constraint Logic Programming,,,,10.1007/978-3-030-16202-3_1,Ingmar DassevilleMarc Denecker,2019,https://link.springer.com/chapter/10.1007/978-3-030-16202-3_1,Conference paper
Actionable Program Analyses for Improving Software Performance,Ernst Denert Award for Software Engineering 2019,,,,10.1007/978-3-030-58617-1_7,Marija Selakovic,2020,https://link.springer.com/chapter/10.1007/978-3-030-58617-1_7,Chapter
A Model-Based Combination Language for Scheduling Verification,Model-Driven Engineering and Software Development,,,,10.1007/978-3-030-37873-8_2,Hui ZhaoLudovic ApvrilleFrédéric Mallet,2020,https://link.springer.com/chapter/10.1007/978-3-030-37873-8_2,Conference paper
Reversible Languages and Incremental State Saving in Optimistic Parallel Discrete Event Simulation,Reversible Computation: Extending Horizons of Computing,,,,10.1007/978-3-030-47361-7_9,Markus SchordanTomas OppelstrupMichael Kirkedal ThomsenRobert Glück,2020,https://link.springer.com/chapter/10.1007/978-3-030-47361-7_9,Chapter
They Are All Fossils: A Paleontology of Early Modern Drama,Loss and the Literary Culture of Shakespeare’s Time,,,,10.1007/978-3-030-36867-8_11,Matthew Steggle,2020,https://link.springer.com/chapter/10.1007/978-3-030-36867-8_11,Chapter
Autonomic and Latency-Aware Degree of Parallelism Management in SPar,Euro-Par 2018: Parallel Processing Workshops,,,,10.1007/978-3-030-10549-5_3,Adriano VogelDalvan GrieblerDaniele De SensiMarco DaneluttoLuiz Gustavo Fernandes,2019,https://link.springer.com/chapter/10.1007/978-3-030-10549-5_3,Conference paper
Validation of Abstract Side-Channel Models for Computer Architectures,Computer Aided Verification,,,,10.1007/978-3-030-53288-8_12,Hamed NematiPablo BuirasAndreas LindnerRoberto GuancialeSwen Jacobs,2020,https://link.springer.com/chapter/10.1007/978-3-030-53288-8_12,Conference paper
RiCaSi: Rigorous Cache Side Channel Mitigation via Selective Circuit Compilation,Cryptology and Network Security,,,,10.1007/978-3-030-65411-5_25,Heiko MantelLukas ScheidelThomas SchneiderAlexandra WeberChristian WeinertTim Weißmantel,2020,https://link.springer.com/chapter/10.1007/978-3-030-65411-5_25,Conference paper
Upgrading a high performance computing environment for massive data processing,Journal of Internet Services and Applications,,,,10.1186/s13174-019-0118-7,Lucas M. PonceWalter dos SantosWagner Meira Jr.Dorgival GuedesDaniele LezziRosa M. Badia,2019,https://link.springer.com/article/10.1186/s13174-019-0118-7,Article
Service Level Objectives via C++11 Attributes,Euro-Par 2018: Parallel Processing Workshops,,,,10.1007/978-3-030-10549-5_58,Dalvan GrieblerDaniele De SensiAdriano VogelMarco DaneluttoLuiz Gustavo Fernandes,2019,https://link.springer.com/chapter/10.1007/978-3-030-10549-5_58,Conference paper
$$\textsc {Wys}^\star $$ : A DSL for Verified Secure Multi-party Computations,Principles of Security and Trust,,,,10.1007/978-3-030-17138-4_5,Aseem RastogiNikhil SwamyMichael Hicks,2019,https://link.springer.com/chapter/10.1007/978-3-030-17138-4_5,Conference paper
Securing Packet Transmission Through Trusted Shortest Network Path Using Fuzzy Forecasting for Mobility of MANET Nodes,"Security, Privacy and Trust in the IoT Environment",,,,10.1007/978-3-030-18075-1_12,Soham BandyopadhyaySunil Karforma,2019,https://link.springer.com/chapter/10.1007/978-3-030-18075-1_12,Chapter
A novel three-party quantum secret sharing scheme based on Bell state sequential measurements with application in quantum image sharing,Quantum Information Processing,,,,10.1007/s11128-020-02854-8,Farhan MusannaSanjeev Kumar,2020,https://link.springer.com/article/10.1007/s11128-020-02854-8,Article
Source-to-Source Optimization for HLS,FPGAs for Software Programmers,,,,10.1007/978-3-319-26408-0_8,Jason CongMuhuan HuangPeichen PanYuxin WangPeng Zhang,2016,https://link.springer.com/chapter/10.1007/978-3-319-26408-0_8,Chapter
Multithreaded scheduling for program segments based on chemical reaction optimizer,Soft Computing,,,,10.1007/s00500-020-05334-4,Basel A. MahafzahRiad JabriOmayya Murad,2020,https://link.springer.com/article/10.1007/s00500-020-05334-4,Article
Characterization of segregated greywater from Indian households: part A—physico-chemical and microbial parameters,Environmental Monitoring and Assessment,,,,10.1007/s10661-020-08369-0,Krithika DelhirajaLigy Philip,2020,https://link.springer.com/article/10.1007/s10661-020-08369-0,Article
Methodologies for Analysis and Identification of Total Petroleum Hydrocarbons,Total Petroleum Hydrocarbons,,,,10.1007/978-3-030-24035-6_2,Saranya KuppusamyNaga Raju MaddelaMallavarapu MegharajKadiyala Venkateswarlu,2020,https://link.springer.com/chapter/10.1007/978-3-030-24035-6_2,Chapter
Joint local and statistical discriminant learning via feature alignment,"Signal, Image and Video Processing",,,,10.1007/s11760-019-01587-1,Elahe GholenjiJafar Tahmoresnezhad,2019,https://link.springer.com/article/10.1007/s11760-019-01587-1,Article
Spitzer’s perspective of polycyclic aromatic hydrocarbons in galaxies,Nature Astronomy,,,,10.1038/s41550-020-1051-1,Aigen Li,2020,https://link.springer.com/article/10.1038/s41550-020-1051-1,Article
A novel PDF steganography optimized using segmentation technique,International Journal of Information Technology,,,,10.1007/s41870-019-00309-7,Sanjive TyagiRakesh Kumar DwivediAshendra Kumar Saxena,2019,https://link.springer.com/article/10.1007/s41870-019-00309-7,Article
End-to-End Resilience for HPC Applications,High Performance Computing,,,,10.1007/978-3-030-20656-7_14,Arash RezaeiHarsh KhetawatOnkar PatilFrank MuellerPaul HargroveEric Roman,2019,https://link.springer.com/chapter/10.1007/978-3-030-20656-7_14,Conference paper
CRUST: A C/C++ to Rust Transpiler Using a “Nano-parser Methodology” to Avoid C/C++ Safety Issues in Legacy Code,"Emerging Research in Computing, Information, Communication and Applications",,,,10.1007/978-981-13-5953-8_21,Nishanth ShettyNikhil SaldanhaM. N. Thippeswamy,2019,https://link.springer.com/chapter/10.1007/978-981-13-5953-8_21,Conference paper
Facilitating the Evolutionary Modifications in Distributed Apps via Automated Refactoring,Web Engineering,,,,10.1007/978-3-030-19274-7_43,Kijin An,2019,https://link.springer.com/chapter/10.1007/978-3-030-19274-7_43,Conference paper
Safety by Design,Designing Electronic Product Enclosures,,,,10.1007/978-3-319-69395-8_10,Tony Serksnis,2019,https://link.springer.com/chapter/10.1007/978-3-319-69395-8_10,Chapter
A two-dimensional approach to assessing the impact of port selection factors on port competitiveness using the Kano model,Maritime Economics & Logistics,,,,10.1057/s41278-019-00117-7,Hokey MinByung-In Park,2019,https://link.springer.com/article/10.1057/s41278-019-00117-7,Article
Drug Delivery Strategies to Overcome the Blood–Brain Barrier (BBB),"Physiology, Pharmacology and Pathology of the Blood-Brain Barrier",,,,10.1007/164_2020_403,Hans Christian Cederberg HelmsMie KristensenLasse SaabyGert FrickerBirger Brodin,2020,https://link.springer.com/chapter/10.1007/164_2020_403,Chapter
Generation of high-performance code based on a domain-specific language for algorithmic skeletons,The Journal of Supercomputing,,,,10.1007/s11227-019-02825-6,Fabian WredeChristoph RiegerHerbert Kuchen,2019,https://link.springer.com/article/10.1007/s11227-019-02825-6,Article
Pipeline Patterns on Top of Task-Based Runtimes,"Parallel and Distributed Computing, Applications and Technologies",,,,10.1007/978-981-13-5907-1_11,Enes BajrovicSiegfried BenknerJiri Dokulil,2019,https://link.springer.com/chapter/10.1007/978-981-13-5907-1_11,Conference paper
Featherlight Speculative Task Parallelism,Euro-Par 2019: Parallel Processing,,,,10.1007/978-3-030-29400-7_28,Vivek Kumar,2019,https://link.springer.com/chapter/10.1007/978-3-030-29400-7_28,Conference paper
MySQL Extension Automatic Porting to PDO for PHP Migration and Security Improvement,Computer Information Systems and Industrial Management,,,,10.1007/978-3-319-99954-8_38,Fabio MondinAgostino Cortesi,2018,https://link.springer.com/chapter/10.1007/978-3-319-99954-8_38,Conference paper
Evolution of Web Systems Architectures: A Roadmap,"Special Topics in Multimedia, IoT and  Web Technologies",,,,10.1007/978-3-030-35102-1_1,Raoni KuleszaMarcelo Fernandes de SousaMatheus Lima Moura de AraújoClaudiomar Pereira de AraújoAguinaldo Macedo Filho,2020,https://link.springer.com/chapter/10.1007/978-3-030-35102-1_1,Chapter
"Flexibility, Vision and Foresight in the Planning for Tomorrow’s Smart City",Smart Cities of Today and Tomorrow,,,,10.1007/978-3-319-95822-4_13,Joseph N. PeltonIndu B. Singh,2019,https://link.springer.com/chapter/10.1007/978-3-319-95822-4_13,Chapter
Program synthesis for interactive-security systems,Formal Methods in System Design,,,,10.1007/s10703-017-0296-5,William R. HarrisSomesh JhaThomas W. RepsSanjit A. Seshia,2017,https://link.springer.com/article/10.1007/s10703-017-0296-5,Article
A Poor Young Nation,The Creation of the East Timorese Economy,,,,10.1007/978-3-030-22052-5_1,Mats LundahlFredrik Sjöholm,2019,https://link.springer.com/chapter/10.1007/978-3-030-22052-5_1,Chapter
Properties and Assessment of Applications of Red Mud (Bauxite Residue): Current Status and Research Needs,Waste and Biomass Valorization,,,,10.1007/s12649-020-01089-z,Peddireddy Sreekanth ReddyNarala Gangadhara ReddyVesna Zalar SerjunBijayananda MohantySarat Kumar DasKrishna R. ReddyBendadi Hanumantha Rao,2020,https://link.springer.com/article/10.1007/s12649-020-01089-z,Article
Ebola virus disease,Nature Reviews Disease Primers,,,,10.1038/s41572-020-0147-3,Shevin T. JacobIan CrozierWilliam A. Fischer IIAngela HewlettColleen S. KraftMarc-Antoine de La VegaMoses J. SokaVictoria WahlAnthony GriffithsLaura BollingerJens H. Kuhn,2020,https://link.springer.com/article/10.1038/s41572-020-0147-3,Article
"Occurrence and ecological risk of pharmaceutical and personal care products in surface water of the Dongting Lake, China-during rainstorm period",Environmental Science and Pollution Research,,,,10.1007/s11356-019-06047-4,Yongqiang WangYing LiuShaoyong LuXiaohui LiuYuan MengGuodong ZhangYaru ZhangWeiliang WangXiaochun Guo,2019,https://link.springer.com/article/10.1007/s11356-019-06047-4,Article
Understanding the behaviour of hackers while performing attack tasks in a professional setting and in a public challenge,Empirical Software Engineering,,,,10.1007/s10664-018-9625-6,Mariano CeccatoPaolo TonellaCataldo BasilePaolo FalcarinMarco TorchianoBart CoppensBjorn De Sutter,2018,https://link.springer.com/article/10.1007/s10664-018-9625-6,Article
Android Application Analysis Using Machine Learning Techniques,AI in Cybersecurity,,,,10.1007/978-3-319-98842-9_7,Takeshi TakahashiTao Ban,2019,https://link.springer.com/chapter/10.1007/978-3-319-98842-9_7,Chapter
Reengineering for parallelism in heterogeneous parallel platforms,The Journal of Supercomputing,,,,10.1007/s11227-018-2651-8,J. Daniel GarcíaKevin HammondLutz Schubert,2018,https://link.springer.com/article/10.1007/s11227-018-2651-8,Article
Software Compilation Techniques for Heterogeneous Embedded Multi-Core Systems,Handbook of Signal Processing Systems,,,,10.1007/978-3-319-91734-4_28,Rainer LeupersMiguel Angel AguilarJeronimo CastrillonWeihua Sheng,2019,https://link.springer.com/chapter/10.1007/978-3-319-91734-4_28,Chapter
Operational Voyage Planning and Verification of Initial Voyage Planning,Voyages on the Northern Sea Route,,,,10.1007/978-3-030-25490-2_9,Tadeusz Pastusiak,2020,https://link.springer.com/chapter/10.1007/978-3-030-25490-2_9,Chapter
The 21 μm and 30 μm emission features in carbon-rich objects,Astrophysics and Space Science,,,,10.1007/s10509-020-03798-2,Kevin VolkG. C. SloanKathleen E. Kraemer,2020,https://link.springer.com/article/10.1007/s10509-020-03798-2,Article
Modeling Nested for Loops with Explicit Parallelism in Synchronous DataFlow Graphs,"Embedded Computer Systems: Architectures, Modeling, and Simulation",,,,10.1007/978-3-030-27562-4_19,Alexandre HonoratKarol DesnosMaxime PelcatJean-François Nezan,2019,https://link.springer.com/chapter/10.1007/978-3-030-27562-4_19,Conference paper
OpenABL: A Domain-Specific Language for Parallel and Distributed Agent-Based Simulations,Euro-Par 2018: Parallel Processing,,,,10.1007/978-3-319-96983-1_36,Biagio CosenzaNikita PopovBen JuurlinkPaul RichmondMozhgan Kabiri ChimehCarmine SpagnuoloGennaro CordascoVittorio Scarano,2018,https://link.springer.com/chapter/10.1007/978-3-319-96983-1_36,Conference paper
How Secure Is Green IT? The Case of Software-Based Energy Side Channels,Computer Security,,,,10.1007/978-3-319-99073-6_11,Heiko MantelJohannes SchickelAlexandra WeberFriedrich Weber,2018,https://link.springer.com/chapter/10.1007/978-3-319-99073-6_11,Conference paper
Challenges in Digital Twin Development for Cyber-Physical Production Systems,Cyber Physical Systems. Model-Based Design,,,,10.1007/978-3-030-23703-5_2,Heejong ParkArvind EaswaranSidharta Andalam,2019,https://link.springer.com/chapter/10.1007/978-3-030-23703-5_2,Conference paper
ExaStencils: Advanced Multigrid Solver Generation,Software for Exascale Computing - SPPEXA 2016-2019,,,,10.1007/978-3-030-47956-5_14,Christian LengauerSven ApelMatthias BoltenShigeru ChibaUlrich RüdeJürgen TeichArmin GrößlingerFrank HannigHarald KöstlerLisa ClausAlexander GrebhahnStefan GrothStefan KronawitterSebastian KuckukHannah RittichChristian SchmittJonas Schmitt,2020,https://link.springer.com/chapter/10.1007/978-3-030-47956-5_14,Conference paper
Joint forces for memory safety checking revisited,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-019-00526-2,Marek ChalupaJan StrejčekMartina Vitovská,2019,https://link.springer.com/article/10.1007/s10009-019-00526-2,Article
OpenMP Task Generation for Batched Kernel APIs,OpenMP: Conquering the Full Hardware Spectrum,,,,10.1007/978-3-030-28596-8_18,Jinpil LeeYutaka WatanabeMitsuhisa Sato,2019,https://link.springer.com/chapter/10.1007/978-3-030-28596-8_18,Conference paper
Software Reuse and Product Line Engineering,Handbook of Software Engineering,,,,10.1007/978-3-030-00262-6_8,Eduardo Santana de Almeida,2019,https://link.springer.com/chapter/10.1007/978-3-030-00262-6_8,Chapter
Assessing the influence of construction and demolition waste materials on workability and mechanical properties of concrete using statistical analysis,Innovative Infrastructure Solutions,,,,10.1007/s41062-019-0214-3,Bahareh HadavandReza Imaninasab,2019,https://link.springer.com/article/10.1007/s41062-019-0214-3,Article
Densifying Assumed-Sparse Tensors,High Performance Computing,,,,10.1007/978-3-030-20656-7_2,Derya CavdarValeriu CodreanuCan KarakusJohn A. LockmanDamian PodareanuVikram SaletoreAlexander SergeevDon D. SmithVictor SuthichaiQuy TaSrinivas VaradharajanLucas A. WilsonRengan XuPei Yang,2019,https://link.springer.com/chapter/10.1007/978-3-030-20656-7_2,Conference paper
"Organised crime and social media: a system for detecting, corroborating and visualising weak signals of organised crime online",Security Informatics,,,,10.1186/s13388-018-0032-8,Simon AndrewsBen BrewsterTony Day,2018,https://link.springer.com/article/10.1186/s13388-018-0032-8,Article
Parallel Fourier ptychographic microscopy for high-throughput screening with 96 cameras (96 Eyes),Scientific Reports,,,,10.1038/s41598-019-47146-z,Antony C. S. ChanJinho KimAn PanHan XuDana NojimaChristopher HaleSongli WangChanghuei Yang,2019,https://link.springer.com/article/10.1038/s41598-019-47146-z,Article
Performance Portability of Earth System Models with User-Controlled GGDML Code Translation,High Performance Computing,,,,10.1007/978-3-030-02465-9_50,Nabeeh Jum’ahJulian Kunkel,2018,https://link.springer.com/chapter/10.1007/978-3-030-02465-9_50,Conference paper
Tuning Parallel Applications,Parallel Computing Hits the Power Wall,,,,10.1007/978-3-030-28719-1_4,Arthur Francisco LorenzonAntonio Carlos Schneider Beck Filho,2019,https://link.springer.com/chapter/10.1007/978-3-030-28719-1_4,Chapter
Software Regression and Migration Assistance Using Dynamic Instrumentation,Advanced Computing and Systems for Security,,,,10.1007/978-981-13-3250-0_12,Nachiketa ChatterjeeAmlan ChakrabartiPartha Pratim Das,2019,https://link.springer.com/chapter/10.1007/978-981-13-3250-0_12,Chapter
Distributed Protocol Combinators,Practical Aspects of Declarative Languages,,,,10.1007/978-3-030-05998-9_11,Kristoffer Just Arndal AndersenIlya Sergey,2019,https://link.springer.com/chapter/10.1007/978-3-030-05998-9_11,Conference paper
Generation of Reversible C++ Code for Optimistic Parallel Discrete Event Simulation,New Generation Computing,,,,10.1007/s00354-018-0038-2,Markus SchordanTomas OppelstrupDavid JeffersonPeter D. Barnes Jr.,2018,https://link.springer.com/article/10.1007/s00354-018-0038-2,Article
Remote Method Delegation: a Platform for Grid Computing,Journal of Grid Computing,,,,10.1007/s10723-020-09525-z,Bradley WoodBrock WatlingZachary WinnDaniel MessihaQusay H. MahmoudAkramul Azim,2020,https://link.springer.com/article/10.1007/s10723-020-09525-z,Article
An On-Line Performance Introspection Framework for Task-Based Runtime Systems,Computational Science – ICCS 2019,,,,10.1007/978-3-030-22734-0_18,Xavier AguilarHerbert JordanThomas HellerAlexander HirschThomas FahringerErwin Laure,2019,https://link.springer.com/chapter/10.1007/978-3-030-22734-0_18,Conference paper
Mozart : Efficient Composition of Library Functions for Heterogeneous Execution,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-030-35225-7_13,Rajkishore BarikTatiana ShpeismanHongbo RongChunling HuVictor W. LeeTodd A. AndersonGreg HenryHai LiuYoufeng WuPaul PetersenGeoff Lowney,2019,https://link.springer.com/chapter/10.1007/978-3-030-35225-7_13,Conference paper
A Mixed Method of Parallel Software Auto-Tuning Using Statistical Modeling and Machine Learning,"Information and Communication Technologies in Education, Research, and Industrial Applications",,,,10.1007/978-3-030-13929-2_6,Anatoliy DoroshenkoPavlo IvanenkoOleksandr NovakOlena Yatsenko,2019,https://link.springer.com/chapter/10.1007/978-3-030-13929-2_6,Conference paper
Whole-Transcriptome Causal Network Inference with Genomic and Transcriptomic Data,Gene Regulatory Networks,,,,10.1007/978-1-4939-8882-2_4,Lingfei WangTom Michoel,2019,https://link.springer.com/chapter/10.1007/978-1-4939-8882-2_4,Protocol
The Abstract Streaming Machine: Compile-Time Performance Modelling of Stream Programs on Heterogeneous Multiprocessors,Transactions on High-Performance Embedded Architectures and Compilers V,,,,10.1007/978-3-662-58834-5_5,Paul M. CarpenterAlex RamirezEduard Ayguade,2019,https://link.springer.com/chapter/10.1007/978-3-662-58834-5_5,Chapter
Introducing the Task-Aware Storage I/O (TASIO) Library,OpenMP: Conquering the Full Hardware Spectrum,,,,10.1007/978-3-030-28596-8_19,Aleix Roca NonellVicenç Beltran QuerolSergi Mateo Bellido,2019,https://link.springer.com/chapter/10.1007/978-3-030-28596-8_19,Conference paper
Using meta-heuristics and machine learning for software optimization of parallel computing systems: a systematic literature review,Computing,,,,10.1007/s00607-018-0614-9,Suejb MemetiSabri PllanaAlécio BinottoJoanna KołodziejIvona Brandic,2018,https://link.springer.com/article/10.1007/s00607-018-0614-9,Article
Unifying the Analysis of Performance Event Streams at the Consumer Interface Level,Tools for High Performance Computing 2017,,,,10.1007/978-3-030-11987-4_4,Jean-Baptiste BesnardAllen D. MalonySameer ShendeMarc PérachePatrick CarribaultJulien Jaeger,2019,https://link.springer.com/chapter/10.1007/978-3-030-11987-4_4,Conference paper
"DSL-Based Acceleration of Automotive Environment Perception and Mapping Algorithms for Embedded CPUs, GPUs, and FPGAs",Architecture of Computing Systems – ARCS 2019,,,,10.1007/978-3-030-18656-2_6,Jörg FickenscherFrank HannigJürgen Teich,2019,https://link.springer.com/chapter/10.1007/978-3-030-18656-2_6,Conference paper
Performance and energy effects on task-based parallelized applications,The Journal of Supercomputing,,,,10.1007/s11227-018-2294-9,Helena CaminalDiego CaballeroJuan M. CebriánRoger FerrerMarc CasasMiquel MoretóXavier MartorellMateo Valero,2018,https://link.springer.com/article/10.1007/s11227-018-2294-9,Article
Securing Web Applications with Predicate Access Control,Data and Applications Security and Privacy XXXI,,,,10.1007/978-3-319-61176-1_30,Zhaomo YangKirill Levchenko,2017,https://link.springer.com/chapter/10.1007/978-3-319-61176-1_30,Conference paper
